level,agent_idx
0.10813441556427698,164
0.0,165
1.0236567249888676e-130,166
4.929768025366706e-148,167
1.4816494687113537e-26,168
0.11937244671803163,169
2.9973457716041056e-187,170
0.02184669096052873,171
0.0,172
0.019993386420092386,173
4.795000958578022e-105,174
0.0,175
9.386827480514317e-126,176
3.0312510787274614e-133,177
0.0,178
0.0,179
9.995680299990279e-166,180
2.0947633203486533e-85,181
1.0055342391572905e-125,182
2.044956213006124e-127,183
0.0,184
0.0,185
1.8905905681966893e-101,186
0.0,187
0.3022979552828723,188
0.0,189
1.1872297136432477e-100,190
0.0,191
0.22529443844020355,192
1.648012504297644e-41,193
1.6340686419883023e-122,194
0.0,195
0.0,196
0.1666666666666667,197
1.7780580485520814e-131,198
0.0,199
0.0,200
0.0,201
9.187961730377247e-74,202
2.8908396420676836e-43,203
5.611342199032507e-125,204
0.03126392770541683,205
0.0,206
0.0,207
9.898698965751375e-119,208
6.351249789185456e-245,209
0.6451786786283327,210
1.8502439901102208e-153,211
4.7014744262837677e-147,212
0.0,213
4.610346055811794e-42,214
2.5652455755551323e-94,215
4.459452711676025e-120,216
1.8992023124752842e-72,217
0.1323703678108523,218
1.931938685003536e-13,219
0.0,220
0.0,221
0.0,222
8.66387924635582e-114,223
0.16719919406714165,224
1.460535740851487e-71,225
0.0,226
5.851582506170315e-82,227
0.0,228
5.122517841510807e-152,229
3.792418810993176e-33,230
0.0,231
0.0,232
1.5137566192118224e-05,233
0.0,234
0.0,235
1.1700836535200788e-64,236
7.91196873919207e-159,237
5.79961807815251e-136,238
1.1456029756594913e-136,239
0.0,240
3.1537171268334822e-49,241
8.64109136849951e-86,242
2.3929436024707522e-95,243
6.034457122171288e-159,244
0.0003937867734750584,245
0.04379750849875791,246
0.1598672225256443,247
1.6797364715273525e-78,248
0.20337322555796003,249
0.0,250
0.2838951697849357,251
1.0922587201622864e-172,252
0.0,253
3.1721455132565234e-115,254
4.249397037297821e-103,255
0.13247091834969704,256
2.2299601143912045e-78,257
2.641106059824283e-118,258
7.343613224201287e-99,259
3.234384663707855e-48,260
0.0,261
0.0,262
1.471153224935274e-16,263
1.6193426822776797e-110,264
0.0,265
0.0,266
1.0991150009917092e-50,267
6.373670024460422e-160,268
0.0,269
0.0,270
0.0,271
8.383735467745391e-46,272
0.5466907670181808,273
3.7764204602777e-137,274
0.0,275
0.0,276
0.0,277
8.579971792738687e-160,278
0.0,279
5.458822906557625e-47,280
2.9610349804733312e-86,281
5.513750464435867e-158,282
8.84313495655469e-140,283
3.7999868035969826e-30,284
0.0,285
8.426910690577775e-73,286
0.059097200079970255,287
0.06870232371788033,288
0.0,289
1.0234050152150874e-30,290
0.0,291
0.048929333072039546,292
0.13095301572291748,293
2.428671354679883e-130,294
8.327129438543272e-61,295
3.3204369904943753e-76,296
5.312443991596382e-48,297
8.822112962299952e-148,298
0.00588573360154538,299
0.0,300
0.3041083496249391,301
6.749910090530892e-239,302
9.374078094002671e-83,303
4.774071917412595e-114,304
0.0,305
6.431879224888709e-83,306
6.0930020682028605e-46,307
5.318644074756667e-60,308
5.1788300587302466e-151,309
2.3934389990777556e-75,310
0.0,311
0.0,312
0.0,313
0.00832995621596221,314
0.0,315
5.028217742955074e-116,316
0.7010754411933238,317
0.192254879867289,318
0.0,319
1.9422228432983244e-98,320
0.01696644877119333,321
2.859867692684067e-167,322
2.0997675250909605e-112,323
0.0,324
0.0,325
0.0,326
5.363058195046703e-128,327
0.22209754300086157,328
3.4691460309751455e-192,329
4.3346535060813126e-94,330
2.5435589151094584e-76,331
9.803249198502942e-67,332
7.063600597570125e-05,333
0.0,334
2.3573938411106543e-215,335
0.0,336
1.7921421333688345e-100,337
1.1881433675603924e-187,338
1.3600049264561424e-176,339
3.6122383405416314e-145,340
7.044160496883246e-131,341
2.0390975198434612e-92,342
0.07301088625837474,343
0.0,344
0.1041819997680696,345
0.0,346
2.9764914781486935e-60,347
0.0,348
3.5615064356713374e-91,349
0.10433369433333581,350
2.066643028323821e-76,351
1.0729979260587574e-107,352
0.0,353
0.0,354
1.869009054928201e-96,355
2.8242444971613163e-130,356
7.16509716231293e-128,357
9.63817387306457e-78,358
0.0,359
0.0,360
0.05909829139422717,361
0.0,362
4.7294767842797905e-152,363
1.279763642188907e-140,364
1.0,365
6.051733162138708e-59,366
4.9333201104538106e-108,367
7.185436112293873e-89,368
9.283182655602573e-194,369
0.0,370
5.998453578360039e-123,371
0.6335371505751142,372
3.090099545396154e-74,373
0.0,374
0.8570595117593358,375
0.0,376
1.2402094032785595e-197,377
0.0,378
4.201267465213056e-71,379
2.536300495267542e-55,380
0.0,381
0.02705527913571937,382
0.25203828855004984,383
0.03724715148999532,384
0.0,385
0.0,386
5.928695920564385e-197,387
0.0,388
1.883110871235514e-50,389
0.0,390
7.6493628273058e-195,391
1.803320631395307e-55,392
0.0,393
7.250353389225702e-50,394
0.0,395
0.0,396
5.256240521752192e-186,397
4.3389732865281386e-110,398
0.0,399
1.382088164962758e-183,400
0.4694512252915796,401
7.957058100415127e-195,402
1.1024414666236685e-09,403
8.200091551399205e-145,404
9.515257536700112e-112,405
0.0,406
2.988236769278982e-73,407
0.1433511183406445,408
6.446158527787733e-133,409
0.8333333270319733,410
4.8879236756454915e-39,411
0.0,412
0.0,413
1.1181768418690938e-79,414
3.46623091403433e-58,415
4.381701730432545e-77,416
6.103767948715426e-79,417
0.0,418
0.0,419
0.28971943193755684,420
0.0,421
0.04706991244065004,422
0.0,423
0.22685792392332974,424
0.0,425
0.0,426
0.0,427
0.0,428
0.0,429
0.41658415126933657,430
0.6186285234386273,431
0.0,432
0.0,433
0.0,434
0.0,435
0.0,436
0.04880438768952102,437
0.1035392904259497,438
0.0,439
0.306253053239678,440
0.0,441
0.0,442
0.0,443
1.1138682645123863e-86,444
6.090950576805228e-63,445
0.0,446
0.0,447
0.0,448
7.995621380368222e-134,449
0.0,450
0.0,451
0.0,452
0.0,453
0.0,454
0.09018053829721648,455
0.0,456
0.0,457
8.283356316783536e-116,458
1.1033492223366132e-125,459
4.940029852280479e-152,460
0.0,461
5.409567194282256e-84,462
0.0,463
0.0,464
3.9106195540899645e-12,465
0.0,466
6.763719629684464e-122,467
7.097679811998275e-100,468
0.0,469
2.7532661202689394e-166,470
0.0,471
0.0,472
3.6096127329403593e-54,473
0.0,474
0.0,475
4.557895003331325e-53,476
0.7358398644945313,477
0.0,478
0.0,479
0.0,480
3.571922933748536e-170,481
0.0,482
8.44231649776663e-05,483
2.388793374838876e-43,484
1.0462973089414716e-90,485
2.3170523268303035e-114,486
1.7284976090151777e-103,487
0.0,488
0.0,489
1.0237771866875512e-16,490
0.0,491
0.49999999999957906,492
0.06129383166761101,493
0.25062537810294144,494
0.0,495
0.0,496
2.981337400164796e-88,497
0.0,498
0.0,499
2.572316770425744e-20,500
0.22870575224267278,501
0.035476387982633376,502
0.0,503
7.219107383978379e-14,504
0.0,505
0.0,506
1.6067983074452455e-37,507
7.41045613537792e-96,508
0.0,509
0.0,510
0.0,511
2.2057173005605276e-117,512
3.0837693974830555e-143,513
6.355662653848799e-98,514
4.795021570788779e-114,515
0.0,516
0.0,517
0.0,518
0.0,519
6.523371339072668e-47,520
0.0,521
0.0,522
3.2114444376532177e-85,523
0.0,524
0.0,525
0.0,526
8.191759128990404e-81,527
0.987080151494711,528
5.850290491600586e-149,529
0.8651802024078052,530
0.4534926619268327,531
8.407655979183243e-68,532
2.232877519107575e-106,533
6.495497679542621e-114,534
7.146385016478702e-98,535
7.5370878693363516e-180,536
8.705886789099534e-19,537
4.411446291256923e-93,538
0.0,539
2.111385508962591e-119,540
2.825153612679777e-146,541
4.048239262078513e-146,542
1.0761796130509215e-174,543
7.085391639875983e-147,544
4.6392666956744164e-132,545
0.0,546
0.0,547
0.15123414477302172,548
1.2362613012710063e-121,549
0.0,550
6.541090795428504e-141,551
0.0,552
2.0681347592571927e-137,553
9.446149844567337e-149,554
0.5555239791569533,555
6.874146569109791e-94,556
0.0,557
2.0417774570260925e-154,558
0.0,559
9.528183758218859e-116,560
1.3119968839106084e-64,561
1.4337842673691524e-141,562
1.3434139159893253e-132,563
1.9554221216514768e-134,564
9.007342581421412e-124,565
4.738250170485803e-170,566
3.269828803617173e-166,567
0.0,568
3.550446397058305e-109,569
3.75560347211203e-117,570
0.29679717170095227,571
1.412023243938565e-110,572
1.8106751404209575e-108,573
7.807923675699882e-106,574
8.774464393725615e-131,575
0.0,576
0.0982359182237581,577
0.30110077101908544,578
7.727713987153348e-81,579
1.731194134612914e-101,580
0.07488162064547345,581
0.0,582
7.048324902489764e-105,583
0.0,584
3.2841060488986592e-136,585
0.0,586
0.048853396568567756,587
1.2555310108496327e-61,588
0.07432411332085824,589
0.017486792689788637,590
6.880090102082825e-99,591
9.779329035414453e-160,592
3.9776610804108004e-134,593
4.590679627911244e-81,594
0.0,595
0.0,596
0.0,597
0.0,598
0.0,599
9.219504693107719e-104,600
4.504218049122003e-103,601
0.039053968863600436,602
7.7204088389027825e-31,603
1.4761514239898811e-139,604
1.4513032737441744e-42,605
0.10317380885044093,606
1.123321791937264e-99,607
1.4340095006341252e-47,608
1.943192332148655e-107,609
0.1029211335011164,610
0.06109017970855417,611
0.0,612
7.166961090672167e-82,613
0.0,614
7.037398947293879e-90,615
1.184155367316282e-121,616
2.679049642224352e-105,617
0.0,618
2.0391145695391607e-118,619
0.0,620
2.3730444479772685e-134,621
8.211086906595985e-93,622
2.4996189891388287e-116,623
0.0,624
1.2589775826927673e-108,625
0.04962500786674929,626
1.9007967380053286e-78,627
2.696370250124546e-171,628
0.09644265147151448,629
0.6835978905678872,630
2.4406016262806052e-29,631
1.6919231508373493e-67,632
0.0,633
4.234174669435227e-168,634
0.15837134303554437,635
1.8034278602036465e-52,636
0.16137563494471358,637
1.9130071997793443e-96,638
1.104417575209277e-115,639
6.729991484336617e-66,640
0.3731443203390604,641
0.0,642
2.635045854866465e-34,643
4.9523606256679454e-116,644
1.8634803400865238e-95,645
1.44229318516649e-95,646
1.5925818663219784e-120,647
0.0,648
1.6388160912292904e-60,649
0.0,650
1.3906982897956194e-146,651
5.7395555212716746e-114,652
1.0654760780118064e-116,653
1.1631275628428108e-150,654
0.0,655
6.428140853017718e-97,656
0.0,657
2.7643222976952952e-45,658
0.0,659
0.0,660
0.0742099050350784,661
3.683319042787616e-129,662
5.078835140840981e-66,663
1.015827343295656e-102,664
0.0,665
0.1458915895911883,666
1.2163203698301779e-127,667
0.0,668
1.7041783784660598e-90,669
0.0,670
0.0,671
2.309556715538842e-84,672
0.0,673
0.0,674
0.0,675
0.9530663516072608,676
0.20258187712841916,677
1.2042776380534457e-31,678
1.5346416910043672e-39,679
0.21907870601932689,680
2.9610474802732795e-118,681
6.5983125777468765e-115,682
0.0,683
1.2116084720899405e-87,684
0.017508477164723747,685
0.2735280513714548,686
2.0464399977969465e-113,687
0.0,688
0.0,689
0.0,690
0.0,691
0.0,692
2.5532036782659558e-96,693
0.422785332012118,694
0.12315778784418123,695
3.285196653615805e-99,696
8.758463205150758e-64,697
0.15678800926821915,698
0.15644932237083156,699
7.422233131515704e-65,700
1.295577885550678e-46,701
0.6289300371422479,702
4.356208962903379e-65,703
1.5130542253048256e-80,704
0.008956368894031307,705
7.015385319369896e-111,706
2.579973089523772e-47,707
4.0723700144226156e-107,708
0.0,709
0.0,710
0.0,711
0.0,712
0.05739515181362196,713
7.418083101470211e-182,714
1.26090525345806e-156,715
6.113846358297522e-60,716
4.135720046563544e-118,717
1.7714062452472094e-126,718
1.4053051128071036e-39,719
2.0779328608270142e-126,720
4.789952832264956e-155,721
0.10886866921633583,722
0.2971963656368839,723
0.343946603576806,724
0.2581144955339484,725
0.0,726
6.103070229845711e-122,727
1.8783879747682985e-102,728
2.927332401228677e-54,729
1.2735935490266375e-113,730
2.0935650444430718e-126,731
4.399648622260946e-71,732
0.0,733
0.0,734
2.3999823629513115e-106,735
1.9794893750242723e-109,736
2.6240988641352146e-103,737
3.8184768661588128e-106,738
0.027053556088171532,739
2.3817251393585215e-128,740
0.0,741
1.1981356304067593e-91,742
9.09011242818279e-88,743
0.0,744
8.418015469082842e-108,745
0.060946042428272396,746
0.0,747
0.0,748
0.1470822942277656,749
6.1563863734947334e-86,750
0.0,751
0.0,752
5.961408360115481e-88,753
0.0,754
1.13509424507898e-44,755
6.603741128057157e-80,756
0.0,757
0.3898541496266045,758
3.1592991682290406e-82,759
1.909644286179703e-52,760
3.6412060202903004e-100,761
4.285521774151417e-274,762
2.7030525755603197e-43,763
6.200757188882449e-171,764
0.0,765
1.3780171279882523e-98,766
0.10173424685456371,767
4.81780045844566e-35,768
4.9274886394347375e-47,769
0.999914627020114,770
0.2457737287486178,771
4.0823774661563657e-81,772
0.0,773
4.578409517847096e-15,774
0.0,775
0.0,776
2.812821852101e-189,777
1.7618155692632025e-86,778
1.0,779
0.0,780
0.18449478070037334,781
1.2031097166617695e-88,782
0.222160666901135,783
0.0,784
0.20400656674876952,785
8.45254926517591e-90,786
4.219435378157355e-75,787
4.69607221983163e-187,788
4.471370700203089e-83,789
2.2228775267162777e-141,790
7.507775635225347e-80,791
5.4343133007489224e-132,792
0.11161632201567699,793
1.5150387050529578e-106,794
0.0,795
4.594611845320207e-118,796
6.322714652572645e-61,797
2.934695725135354e-79,798
1.0307158558516375e-75,799
2.161882545656371e-25,800
2.7034771853077393e-69,801
0.0,802
3.12150466924456e-92,803
0.0,804
0.0,805
2.257591665452101e-87,806
0.3499709709152794,807
0.0,808
8.805156170678947e-88,809
6.624599576388969e-140,810
1.2417511492120758e-135,811
8.55269230749102e-110,812
0.3506414997626222,813
7.536701846256045e-96,814
0.0,815
0.0,816
0.0,817
0.0,818
0.0,819
6.706533685528736e-83,820
4.961317855331976e-102,821
0.8143198985763951,822
5.879074865034033e-38,823
0.530161253279802,824
1.1325416424417395e-132,825
9.320539696507535e-172,826
2.8564057765826353e-16,827
1.2595089713017752e-84,828
2.4066104859327863e-78,829
2.1385350777634234e-131,830
9.464461405515462e-103,831
5.010580555935398e-99,832
2.7265591484575464e-68,833
0.846106032611111,834
2.2172111943419231e-131,835
6.782900026668249e-129,836
6.375106828033851e-184,837
5.1748415350039266e-54,838
1.1746398962653197e-88,839
5.201872892792102e-118,840
6.000717554836477e-155,841
2.3531756394465512e-104,842
1.1540054850259872e-54,843
3.652609385908612e-104,844
1.4299245352129923e-75,845
8.138761694344111e-145,846
6.3362430474396115e-117,847
4.7827718854821726e-105,848
1.530627167693967e-104,849
4.107786449810052e-236,850
0.0,851
4.161628213677356e-38,852
4.402319975844986e-116,853
2.83529979509894e-35,854
0.0,855
2.426583514607636e-103,856
4.318467789017694e-120,857
3.8429187902060326e-123,858
0.030569896430402786,859
4.034612142337448e-91,860
6.846745587266927e-97,861
0.6011256489430691,862
0.0,863
2.404538485007484e-110,864
4.390437537271608e-115,865
1.2159544277684207e-97,866
0.0,867
3.459184527569933e-116,868
7.080751641540736e-56,869
0.062437583348282956,870
0.09350756809238807,871
4.0738759972085864e-84,872
0.8802871417885448,873
0.0,874
5.492532506260427e-149,875
1.4949921534140627e-123,876
3.849623827606159e-50,877
0.0,878
1.505364877495968e-104,879
8.585210687763103e-65,880
2.242493636159776e-81,881
4.6865438400718246e-95,882
0.2604372172624768,883
4.4463323362216955e-29,884
0.2439836286927354,885
0.0,886
1.6958394509985365e-73,887
0.9582227786084441,888
0.06446545475836776,889
0.0,890
0.0,891
8.341655341527576e-16,892
1.3717745912434876e-08,893
0.0,894
0.030770296960768672,895
1.026393663777463e-90,896
0.0,897
8.214634460683201e-134,898
7.466810666877868e-60,899
1.774736843711014e-107,900
0.0,901
3.071034149899005e-94,902
9.827165310940604e-12,903
2.1371075227495677e-112,904
0.16794307839256725,905
2.3853978965728395e-19,906
1.0207231579977194e-54,907
0.0,908
0.2083635544604071,909
1.649413340490404e-83,910
0.0,911
2.7594546461868373e-102,912
0.0,913
0.0013713460677982994,914
1.5489591245673588e-17,915
1.241866291038703e-97,916
0.2777070481233988,917
4.0966769824154985e-85,918
1.9240471324881654e-86,919
0.19910213494525425,920
2.1235064787131697e-19,921
1.4934888496869331e-19,922
0.37476740632281563,923
1.0,924
7.827680462735156e-80,925
5.160586504720204e-61,926
4.508375971356935e-89,927
0.8518017619170588,928
0.13605902657921198,929
0.5176853653972338,930
3.468948102007106e-31,931
3.5643297967004524e-69,932
6.761351838123686e-168,933
1.0523234462051196e-107,934
0.0,935
0.0,936
0.10224846439673747,937
0.0,938
3.18332848836293e-148,939
0.9999999999914987,940
2.5397920385660095e-67,941
7.199030863834117e-81,942
0.3850928109756823,943
0.9999999999766629,944
0.5437845945314866,945
4.611520083257255e-108,946
3.751589100515764e-137,947
1.9730912295951135e-122,948
2.456893461927247e-146,949
1.238834186101638e-70,950
0.10692375207921515,951
1.6310172795822087e-144,952
0.017364033129890825,953
3.111370275443308e-23,954
0.26936744989427835,955
3.382015718930596e-53,956
5.851820022813243e-98,957
0.0,958
0.7752982597034537,959
0.2219338099229445,960
0.04619049585705588,961
2.0599326741458738e-72,962
5.060271333026885e-174,963
1.006664718514425e-149,964
2.7674913864031062e-174,965
0.2023367025251826,966
3.0030592395939377e-62,967
5.093833412040254e-94,968
0.32535923144238615,969
0.0,970
4.643575799178113e-71,971
0.2522352947196339,972
0.0,973
2.347672479224875e-152,974
0.5002187133131398,975
3.524574758838139e-69,976
2.399514956661108e-89,977
0.6866038565594519,978
0.27606537790873453,979
3.2876005652038405e-80,980
0.0,981
0.0,982
5.925226364652881e-155,983
0.0,984
0.0,985
0.0,986
0.951217300904951,987
0.1293553597036513,988
4.173412875165856e-198,989
3.160658678017034e-119,990
0.4999999998771273,991
2.0640863909300598e-74,992
0.0,993
9.21726077025994e-181,994
0.0,995
0.0,996
8.550636730186333e-159,997
6.98298735164115e-106,998
0.4313643530028969,999
0.0,1000
9.036567337580703e-115,1001
0.0,1002
1.429291465321111e-78,1003
0.0,1004
0.0,1005
4.49465251141263e-51,1006
0.0,1007
0.09087327974971045,1008
0.5319876398052721,1009
9.890305526851944e-49,1010
7.047311967186984e-05,1011
0.0,1012
1.4020957207203332e-99,1013
4.815326499784888e-67,1014
0.0,1015
0.0,1016
3.255713523832446e-07,1017
0.0,1018
0.0,1019
0.0,1020
0.0,1021
0.11295684973847826,1022
0.0,1023
0.14269317207476634,1024
6.420258530623895e-115,1025
0.0,1026
0.0,1027
2.8247857344906382e-73,1028
4.812806673190723e-154,1029
0.046672908914578065,1030
0.0,1031
0.05281719881209014,1032
6.4812803930777625e-21,1033
4.8657762080920625e-32,1034
0.0,1035
3.9071180267350406e-94,1036
0.44756146589467044,1037
0.6569572276165475,1038
0.0,1039
9.394815460188081e-94,1040
0.07137413080006859,1041
1.4429403377833034e-142,1042
3.924637592620947e-141,1043
8.778653797291872e-25,1044
3.9921726365192065e-134,1045
0.17886124819410998,1046
5.92597794763115e-153,1047
3.078532355039644e-47,1048
4.402951214139867e-138,1049
2.20227090824793e-73,1050
8.077179588502993e-124,1051
3.3402754078769435e-126,1052
1.0634531637319064e-93,1053
0.33575140914930934,1054
9.878821756325216e-110,1055
1.0181224108156278e-59,1056
0.0,1057
1.8747043998589382e-83,1058
0.0001859408035669185,1059
0.0,1060
0.8855720315543881,1061
2.413883001793088e-169,1062
0.0,1063
0.08774203231861344,1064
2.28451846933903e-35,1065
0.3742421627681071,1066
1.1440394253399809e-11,1067
4.457142581361503e-149,1068
0.12111022204546494,1069
0.0,1070
0.0,1071
0.0,1072
0.0,1073
0.0,1074
0.0,1075
0.0,1076
0.0,1077
0.0,1078
0.3504287186187555,1079
0.0,1080
0.0,1081
0.0,1082
1.5989757956152147e-84,1083
0.17956498653986028,1084
0.24929441904386213,1085
1.1983029481601314e-73,1086
2.455405608901888e-15,1087
0.0,1088
0.0,1089
5.844729803109417e-81,1090
0.6518605475319752,1091
6.292563394802987e-217,1092
0.016461623145091173,1093
1.2865055912703479e-253,1094
7.395410185493472e-160,1095
0.003463330554086079,1096
0.0,1097
1.4978651520287938e-35,1098
4.4110864153634526e-21,1099
0.07244567239439256,1100
6.484874470479268e-94,1101
4.033211307825662e-110,1102
9.785551517643892e-135,1103
0.24323704007899977,1104
0.0,1105
0.0,1106
0.4780456052139557,1107
0.0,1108
0.0,1109
0.1860544232201908,1110
2.2578367395074964e-49,1111
3.876613822969863e-161,1112
0.0,1113
0.0,1114
0.32307983521085004,1115
0.0,1116
5.58748255418625e-116,1117
0.0,1118
4.5077766598343914e-101,1119
1.4067565300784537e-92,1120
5.462155551753485e-19,1121
0.0,1122
0.0,1123
0.0,1124
0.0,1125
0.0,1126
8.372321576442785e-33,1127
0.0,1128
5.438042110265592e-85,1129
0.0,1130
1.9011740676750393e-156,1131
1.6888356627906648e-96,1132
7.930718900350478e-58,1133
2.6397586044014066e-129,1134
8.414416029678425e-99,1135
2.0993259102327735e-212,1136
0.0,1137
0.1500949022102296,1138
1.1929461176732714e-45,1139
0.03625586457436364,1140
1.1433773579525915e-87,1141
1.024483818894845e-70,1142
0.4803476058773876,1143
1.0904139973025006e-123,1144
5.979362674893259e-119,1145
0.48758569426669873,1146
3.16120169143906e-88,1147
1.3195673154501036e-22,1148
3.6372469156371793e-150,1149
8.068486317448372e-22,1150
0.0,1151
0.0,1152
0.0,1153
0.0,1154
0.0,1155
4.963082008890998e-82,1156
8.007365205210272e-70,1157
2.8542989255958275e-62,1158
0.0,1159
2.3148032906842577e-121,1160
1.1384804657776007e-49,1161
5.248493180851554e-05,1162
0.0,1163
0.0,1164
6.354654359404035e-105,1165
0.0,1166
0.0,1167
0.0,1168
0.0,1169
0.0,1170
0.0,1171
4.112536524545809e-90,1172
1.8253814299591842e-130,1173
3.2245341193942843e-91,1174
0.25,1175
1.2082801979892151e-223,1176
1.319411223739364e-41,1177
4.755148472910094e-39,1178
0.10887321947738443,1179
0.19304616163960142,1180
4.205143137229021e-133,1181
9.513909240101133e-158,1182
8.560340552669894e-35,1183
7.756878321615393e-129,1184
1.6811545310594363e-101,1185
4.693937834972902e-106,1186
5.268646146010718e-106,1187
9.685062768875334e-77,1188
1.0330161816140146e-41,1189
0.0,1190
1.88805247009918e-101,1191
4.534904354842941e-199,1192
0.0,1193
0.0,1194
0.0,1195
0.0,1196
0.14184710672638434,1197
3.978546913155352e-110,1198
1.3139181184674683e-06,1199
2.3619599080986123e-173,1200
0.0,1201
0.8881565202132239,1202
0.0,1203
0.0,1204
0.0,1205
0.0,1206
2.460434819435812e-43,1207
4.452501300579245e-151,1208
0.0,1209
0.0,1210
3.660965771722311e-21,1211
0.29502219936606106,1212
1.7512163385917402e-06,1213
1.415638027387241e-71,1214
1.5014251942566276e-82,1215
0.0,1216
0.0,1217
2.832260844194466e-156,1218
0.0,1219
0.0,1220
0.0,1221
1.6986132969753586e-104,1222
0.2699051991947922,1223
0.0,1224
4.600550815940553e-106,1225
1.9180779756014526e-147,1226
0.12599695581938397,1227
0.29412060749778624,1228
3.478491800604172e-147,1229
2.031519887300745e-192,1230
2.56585410947826e-206,1231
9.384370861008366e-148,1232
3.2485151887746034e-131,1233
2.7806106211486036e-61,1234
4.0555546329986007e-20,1235
2.554056518189394e-172,1236
2.716429254903397e-147,1237
0.3364087189450043,1238
3.2281802390527226e-148,1239
1.471179314769007e-108,1240
4.358197646314156e-121,1241
0.2468346770316834,1242
0.132325800680438,1243
1.9419080135051301e-196,1244
7.451022470270806e-161,1245
0.15744433850114334,1246
1.5499249115849038e-31,1247
0.34545076046799045,1248
0.5588724338997441,1249
0.34561765945956213,1250
2.4577669005368138e-120,1251
1.7949751883375424e-58,1252
0.8439005176270122,1253
4.362080862239269e-71,1254
2.30138151053132e-46,1255
2.2344144731135104e-61,1256
2.828771279557576e-27,1257
3.790719178357456e-27,1258
4.893124484705894e-109,1259
6.681108707354759e-119,1260
0.5087883376165996,1261
0.018200303907504756,1262
0.0,1263
3.1563150434146386e-96,1264
